summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
_zeFAyG4G9mbGAVQAeT9BY-O2Jx6fd7hQmE-87I3Ezq0ibY,L Hospital,242,I,106,96,False,False,False,True
vTafOByc2Sjhl5mKzy2cAtNXUed2IzHgbmDCJn6s07szg7A,reformed schmutz,475,I,249,207,False,False,False,False
P4vT13lpEhikyGrXMGvek6oyD3DplsF6GuJuzrmVv_d5Jik,dastindynamite,70,I,37,9,False,False,True,True
skULbOVlGeC-vzjLtFWARNwi1nr9-iKOW5AKaNZCDYxSJmM,unlucky Baro,0,I,27,15,False,False,False,True
3yiCoOAf_spAx2PnYXvJm9L1G7o5pK0MUa1vg-WGShcSlbY,Mösli,62,I,116,116,False,False,False,False
fqRddFH-Zsg1bdH_mMOpOonN76A4fU3zNydZgXFMoqFAVm9f-H2_080pog,,28,I,112,110,True,False,False,False
qMY9Ez0PhjoYfOM0cvi9s2acvAt1FyYVCCl3EahX1yua81c,Maltroy,184,I,70,55,False,False,False,False
vBl8Uq6PyAm-ytUjYgmfao2m8OML8UH7niEVkkjEC8jywZ4,Beboursia,79,I,77,60,False,False,False,False
e6y__5CbOIuUffIO0ubZMLbT6ZyxXwCTlLCLCrAhBKmIXCYh,ßºª,1,I,152,135,False,False,True,False
K1lWkvQ_gIAz5VtVbR8tL1ZLq5kgW_ccp0fVsE_MwJBxiON0XyqcRwX2kA,Sala v1,336,I,429,427,True,False,False,False
OqtXYmk7E_WnI4_JQB9HKS5pXnhlRRJvNo1T6xv35ggEgAI,Toji grind,181,I,108,97,True,False,False,False
k_fghf3KtLgCAvTwouDImme4ZtCkW9CBptw3VWhtC3F-a9r5n9BoyMJcUQ,Intushka,0,I,38,34,False,False,False,False
zjgp4xjdCggMEYHO1COnWV5Hw5IL8skgdeu7BcECMWEHhwfJm9Npblt1rg,tempqktptgwodaqm,31,I,173,148,False,False,True,False
PdSmE4K4_KyMO_Z82SmkZrk5PJZoMl-Jwwv7HyWGnc5qZ3bd,stillnumb,412,I,99,85,False,False,False,False
9ayDNPjGJMZa4bGwjPHYhpxbjcxCOruNIUXsqh06yS9eEb4,Pâcifik,1,I,42,26,False,False,False,False
MR9YHlGJCvt5UVsLrTeTxYURFWci_g2Kaf3k927PD9sIkI5Ik17Jysds6w,5i6ok,47,I,81,57,False,False,True,False
8x0vprRfzXqZrk-cgcgXyxVQWgoVERYuDHAR9Yr5d3WwtqY,Donttrustteemo,161,I,45,21,False,False,False,True
53L46eiXN56JaDnqUCyxyg0sRhB6hdfQp4ohwv5LXlZHyGI,Claw633,1,I,45,57,False,False,True,False
VOeTy4UJEzF_CDs4KKQ3sq1Ac-lCokjMpMTBDPAzLcO3yY0t,Muțunache,101,I,119,119,False,False,False,False
RsNk7IBH8KSHj4XcbzYhkYnnRPP3BIRPWwVlK_srY8FCSuk,FiZZi,80,I,93,76,False,False,False,False
2NUxmt5yLH6MW0u1oaEvAaMiQ5NtzGaGyKOGwOJ2Sf0DvKQR,Kaniiii,306,I,186,163,True,False,False,False
lj5MwHIJ1rmBKPhjJ5AJ37BEmPi3z1JFQbCld8DrroW_INrw,satoru gogojo,21,I,167,169,False,False,True,False
jgvu7y_YxX5wDemmV6qxMdjzyVoIdqTQhXfl7-h9UMFb4ou3kHfMaG55PA,Atis Chatis,580,I,292,261,False,False,True,False
AOW4RdgOtsCqA_WlJUZv9AQ21k_MqECjTABrlN-nKCFxMQvyuRgeX67hsQ,fking rakasama,119,I,256,247,False,False,False,False
L2mOWnLL4U9WFERY2St1MAW2l0dq7ukt_4KNuBOv_99Gok0,Todesbestrafung,334,I,151,148,True,False,False,False
Kn1gvvw3_Ay6aW74otcfyH7T3-ajTJWlRYfHhQIagSFXTd7ZJNMu_Vy0hw,Priandam,209,I,94,79,True,False,False,False
_IVfskll70M5blj7PgayXBvJR_ghP-dhLcu3s_PaI-vEKwwzNjiR8DrZ4A,papagalakis,363,I,210,186,False,False,False,False
vXGnx__MAliAlXO8aagWQ4Oet35mqfmq1dEpza4HPjc5eaA,JokoSäuferUmlaut,370,I,85,63,False,False,False,False
KG2h5tTbwgao8YxiqF4vz0ft583r5jxgnjbqm6XsOjJmBVU,Ok2000,8,I,68,67,False,False,False,False
xCWWBgU6NbJd9E_VFoiVcffyhfVetuOhWeB0Kgo5WLp72R-9,KiteMonsterVayne,84,I,208,203,True,False,False,False
4VfBdtqXdnJikdr6BrDiuOOsjTMSuEgt0aTzNEfn6xTZHOFaFPqTWw5IpQ,Dao seeker 123,518,I,76,42,False,False,False,True
QTf_otguNqsbyD9Mv2VZc2N1kl7JjoLCvaiRtU2wfqD3PFU,Reu,585,I,191,156,False,False,True,False
CP0akmcSosN0rxbGQFLbwM-GD_LCWTBIk820eInr3hdQI7qLVWBrz4xhtA,Ponizz,96,I,188,163,False,False,False,False
4juGGkwbAE5vwOScgYkLioIjIjK87bdaFkDuUT1-g4y4ZXAhnH6tpQhlVg,,21,I,77,94,False,False,False,False
zFLf3ZZJgENPpkmPGwsed4ViW2rtYV1d5oZLspdL0LYNEvM,Asaz,112,I,51,47,False,False,False,False
eUrvPgxAP68WLq6OQT-L1k97eltgci40aVWtLbkrCfw6xTc,Smirglpapir,77,I,149,142,True,False,False,False
Mezxq50USERZIkfCjRJHGME_I29C1z6gq9CndMqorg4r4SM,sakrisas,334,I,102,92,False,False,False,False
sResJ6IM_joGOOoaBOAFdJsOKo_HtQoYsR0iQ0lyxgrdexI,mental01,198,I,119,102,True,False,False,False
We7xMmH5x_-apkxJM3zAEqM_EQXZLR3Cndkc8xtcYL3LtRU,my sorry,191,I,75,62,False,False,False,False
HK_DFBa_yVi8f1SeaunphCxmHuwUmfHN1to4xIKy3V_ciuYw-VZZftGqaw,Talentless Ivern,35,I,112,118,True,False,False,False
78fRK0ahWW6IzMvma1PM_t1tFLyYgXw7ZPqhC3_n7YizpPM,D Kudo,31,I,146,146,False,False,False,False
clbD5GGxu1n4dVEVNlX5mN4O_p_DNGWHqWqk5IEq4L_rUxZc,Herod,67,I,81,70,False,False,False,False
q4MtroYO3HI8iVlnd4gsYuspRVV8tYIE4R6gQ6OucnEYfmD2z7AA_dEp3g,unheard preacher,377,I,122,101,True,False,False,False
poZ76eWo9u84uqX0qwgM_2VVnvvMDtfBmKbQcOO4SJd9BLo,0DM,29,I,50,37,False,False,True,False
38G5WeJNa9eQHTjQQM9g1EwXBZRv6AgohyyHfHJLUZZk1nVyz3BfcKkiIw,Feremeryke,0,I,87,65,False,False,False,False
tQvV4BuFQC2sP8_BsUN9NzrzZTA5YnZMOqkyr_ws0Doo11k,new chapters,101,I,195,176,False,False,False,False
6HO7eh3Mmy3_9nZmK_IIQky9w1suiFH1WLJ9L8nqg0IgWSTvcjF1ybya6g,ΑarchΦiend,465,I,125,104,False,False,False,False
NqolOjmjN7nuajMbnRURQzBowS3nDshsHHKDMDMCCQuLL3o6,Chardomir,1,I,28,20,False,False,True,True
w6Ilj3B-AG6KZruozhoAT4WFQ5ZAig7JJOJ-uF7Y3uKqVT6dCOBT-oAx4A,Clowns XDD,92,I,65,34,False,False,False,False
JOlUscLq6Z19_XirQR2Fl-cRuPRnVBfmqVg405srjTApF4zhbj1QoAyfQA,Irelia Enjoyerr,234,I,130,117,True,False,False,False
Cv9Y7NafJZ24eqgR1NncigvfW7mXNClOp-Z0APff1gHNVcDa_lu2HXTWuA,Koshovyi Otaman,15,I,58,39,False,False,False,False
_z-cdio1EiJ-G-b7aIL9HPtCGvC5p7mPxVwo0kkeZeII-H4,Sir Chin Tiki,4,I,49,38,False,False,True,False
0_DL9Z1qEw0v6vl2jAnQi5hkwBFPs1pg7PX4fe2TOci5w_jJYgUghhg9-Q,crayz,42,I,131,116,False,False,False,False
HCJlpSbpAy8epmC7A9H6OQ50OkzePvS5vdKnpQfXI5asuS_t,ƒ    MrsDiamond,170,I,70,40,False,False,False,False
K9pS6zqXfJpZlb5oXNKXzO34ZPqMGhOPDkS1v_xKEqp_QD8,Chilling hard,24,I,28,18,False,False,False,False
3l4cQWU-ZpECmpJNLGa5Di__rJbxwlfZEFT9sMl738gOP-FA,FCB Liber,76,I,110,102,False,False,False,False
wYd7NM_Jn0Pcff5KoiZ_70124gmVSEC0siC90u6lPCprZgc,Kazuma40,102,I,89,78,False,False,False,False
b7BY9FZ8ECcFO9AOpRzrhFcEHSFshKsK6u-0wjUVNT1jpjBpFgVbHlo8BA,Gµy,7,I,103,70,False,False,False,False
YpcxTB7wsgiYEl3X3MOzXMHF2sKb-wy1irrQyQo3IzbK5NIK,bLFrank,25,I,42,36,False,False,False,False
lwmzWPSX0uOtrGELBbKDjVPy82zKgx9FvoS8pj4c0hsrL50,Silucian,99,I,22,9,False,False,False,False
McczvBhq-KtZcAylzobhzIIIv28zSsBpckDKoQMLRenYiTk,MyLittleTiger,14,I,60,47,False,False,False,False
gt-OvYwx2A_WHvVLhF20jbuKlFqqULpsrm5RecJVDf_uIGVk,FroschMichel,80,I,137,112,True,False,False,False
83XohiTHbcGhYU77_y8DG6trvg7IMsDLcDQUddirXhQwHwsJHq1PA27C2w,topdiff369,0,I,38,25,False,False,False,False
5KV7yRBPKKutiqVCuLnSfsOw026U4SY_DAYoRrYyxBhQKvbG,Sir Panger,264,I,120,109,True,False,False,False
TGXHSjLdTdkYGg0i9GxO7aBY20Y7XfwOkBqsLUcEl97fgN0,Arteezy,384,I,179,158,True,False,False,False
Ll8UPs601mGA_qGz0chsESqHk8qcH49yY4C-xWMsK49_qD8,OPQKJU,80,I,31,16,False,False,False,False
tuo0izRPKlotD3Tu7y1A6TT2gXi4ecX-kNsNSMy7-QW0psUEuevgGPDh_g,Lucky You,310,I,120,103,True,False,False,False
X2-6IcHrzDfhMxTozhr1CBJ3MS6k6BD5u4gMMImbS4p6nzr2BuawqhlKvQ,genjutsu god,136,I,48,26,False,False,False,True
4ZSb1Zum5mupURYyVzG2UG91-DLqnRTHFlRzfgNlSdQbs50,Glivious,102,I,70,67,False,False,False,False
CAIQGcLJEaApgRzdMQkaSlOuccE4j5dqXOH0jBEZXWcYXv3a,ADDFORMOTIVATION,1,I,49,44,False,False,False,True
WL3VOBcSC3XYasnQKcpqre-1M9CK1wqwTGWp8rzg70ca46Q,Zíreãel,273,I,134,128,True,False,False,True
eJ0G7xVoS__EGRA_pNxi5feostZt77w-9qctJ5PQ9ELpGFs,Atelier Pascal,1,I,21,11,False,False,False,False
WQ0FU7W8GjH-j7VEsLno18cUeUpjq-TEe7su_Gs4XwUnahuN,huawad,385,I,178,156,False,False,False,False
ZA8XBdRJbSwt_eI3_XutwXVjwdgiREj77CSHnJxl6edw-T9j-RKJJdMveg,babuleh 2,307,I,90,62,False,False,False,False
7Sa-wMnLaA5dCA3QUaNDPb5VCxJiqt03myV3UbttB24uhl6E,Lord Kurcioch,1,I,72,70,False,False,True,True
Dlr7IWhBQ6fXkyOrNntUOKxZSBRquQZcnYZa70AKNQ1mMYI,real show1,128,I,190,168,False,False,False,False
kfnVwTblkBrzo3VRXKXbx2YpyvasSquAnznjdKDInnbnObW4jWNV-BJVQg,KENSHIRO XD,0,I,83,87,False,False,True,False
QOC2SgLgFgdJOvQuaXh0J7HEbMHu_iS9Bc3AjuFgh-Q_V6D8Fzjs-FTN7Q,twitching eyelid,553,I,184,153,False,False,True,False
habcz8JeKt3ehKEjVMFTIG3GxTMp4KQ5GXWj321BtGrrTiE,astrol0y4l,291,I,97,83,True,False,False,True
f9cpmkxomtMYAjpAUVczgbbNbZg8HxO0OpjYt9ZCn7qL5lV1Uc0qzl5ulw,Beyoncê,183,I,154,144,True,False,False,False
fv6dlt6yRu91xeb6owbg-THWuiM956LoLQFmGsZDydM6TPXXUqzoVkj1Yg,Lisbd egirl acc,317,I,114,98,True,False,False,False
1yoI5G1-mNdRdyVL_Q9qbWNSwgL1D9A-Ot6WPD9KAYs4oOc,Veni Vidi Vici V,0,I,114,102,False,False,False,False
NDVRzgr7EWtxEhVCLcgzwV0EcfiyKwHrIKPkXnH-tOqHsgFlWzs8VO_Ipg,I just press e,135,I,48,37,False,False,False,False
wkRKo8YJ1Zj8CGeQhCo8o4JN4zBdjCbKDF4WNWxUaKOMAMwJYTXSoljiyw,Princess Juki,89,I,43,22,False,False,False,False
W-yoDPBmfJ7Z7de4hL4omZ0f6As3fEssKwZoW2eRVhZ7GWY,Hopps,0,I,152,136,False,False,True,False
LT5C_dwNYrxBQ5-9uPrgX_3BQ4BJo6o_pZYNNCEJscHKFBA,Rubenxico0o,487,I,66,38,False,False,False,True
3ikoDxRqGRG7YaLRTeBSIODshGc6Ypzsr3RvlcCcfVE6FuE,RadicalX,7,I,66,52,False,False,False,False
lG7P8QAo2SnWDKWaIYlpu5Q_MrlgX_-6yF3IHPmsZb4tP3s,gojo gf,148,I,124,110,False,False,False,False
JOhnwoz7N-uGBGSllz-3n7tJ663g3aCy06Xr9tRMMaru-WmMGdf8pALs6Q,GIFTED for ER2,38,I,37,34,False,False,False,False
V4fj_4v6KsyT2voDlw9KgDNXNkS1I_UrK2hjp9_97Qr-p4s,SL Regulativ3,43,I,118,112,False,False,False,False
rITOxxijKCmFW0ZBK627Vk80a_HZZ0IZ7fnHysZwMdmYm8o,Viperax,104,I,54,43,False,False,False,False
ePZzDG7IMmDNUSmcO1GL5EmVbB5gdKuXF9P2zkOSy3J9Ox-R5Ajs9zH3cQ,BlobWatcher,126,I,100,64,False,False,False,False
vge17IH4l3p_USJKoUzQQayawTdNWtQrG__MAYMjc7aG4OY,Ayellowlemon,57,I,94,77,False,False,False,False
EyRTFlRht5_OHCFjoOQe3B4Lkgqq9gLxqu6_HiYNkKCDE0A,yüzenköfte,563,I,168,146,False,False,False,False
4hLFLF7LIsypCvytslXQ9BkwZ_jcOB6OvMXc0fIxS2DtnPmu5NUbxOeFpA,hrvatski šumar,134,I,169,156,True,False,False,False
iI96aoBIHomUGfkP_wFR2TJIWcjQj0B_N_sgDg461LkMcsY,weakside FAKER,229,I,121,91,False,False,False,False
lBgFWn4ruUicHwFDA2I8WeLlWWFC5CVVVta_KCxaCnBqxscg,FukEmWeBall,137,I,105,98,False,False,False,False
f4BbOdSRB_2-PsHpXaZxXuobOoDwoQUyE11EUF7naUwntmU,Gorge The Potato,330,I,84,65,True,False,False,True
Q2RQytJgnkGI2Ml2GohGejnDhioHCRR78zC1ojkbn7UfFu-aDe1HyvGTRQ,OdpalajŁajciora,160,I,164,158,True,False,False,True
3Oc38t8KFpzAJzSUNNVGWmSx2vo2XFuSKoF1JWkiYXWGSlE,Loouke,344,I,320,321,True,False,False,False
Qnk7HQ0kGWFRTh7fttC2IKV5MNW7exKavjF6c3VD8l-57yjp,sebbylul,504,I,264,240,True,False,False,False
clzYr5no-hZksWoPyBPNzngOQBkIB27EIUvaKYe_yxEKAWc,MIDKING17,18,I,28,18,False,False,False,True
wW32Y9BRW9PK9aS0zsRaStjOans4EQ6r-R5tH59CI48j-YPh,Petit AKA,41,I,56,37,False,False,True,False
SKWnbI-cLDQGXHgcBOaCcYMR3mgZUsY3Q7HDtURkhS5JK_f4,REDZirius,329,I,184,180,True,False,False,True
4QEDJ7e4Ey7nr8_pxDLeFWx4lpa1VJdSEBxqlXLNCfjyTRY,iannyf,244,I,84,74,False,False,False,False
8fa4dy5FbyTbXSKkp3A6MBieWaVbZiLvitnQo2huFs0DAuom,Xygeosk EU,282,I,47,29,False,False,False,False
R057yBnLbo67TVcd6M0D0xDi40VwdiKfWehnEIdF33hYYs0,gostozinho,457,I,143,123,True,False,False,False
J7Qb4ovUu9UKhwPis8tpOkq56FVaRtDpno1O9muHWTEBrLA,A Peasant,1,I,200,193,False,False,True,True
dTSE0HWf6KkozP8NHxWoa0w3mXfdDS9uj_Xkhb1ElJ8P7IO8,FF Tl3ny,160,I,218,215,True,False,False,False
5gS9Fg0mH5vLbdHxVWs0WChiynhFFXyuI1gsvXwn6sTSz3La,Gnemly,20,I,86,80,False,False,False,False
wmJ99aEOXIMBXPF7lTD3KBnF1FCphFcqH4cMnk_baPWu7zF9,bad mood,4,I,74,61,False,False,False,False
0weLaAYhyPz8QfB1i8d_FnaHgouBdHm2Zsw6dfoatqh6LjehoT5pwFUe2g,CoolKukun,206,I,137,137,False,False,False,False
D5uFtClCaH0X93_4st7vsOUnpDI-R98ySOEZoBJ2bQ-TuPE,Thành Béo,368,I,233,219,True,False,False,False
m_2rO50tv2BjPSnkF8z9n2_1d9NQBWmmIfVBjRmrXP_NC_0,Haze04,75,I,109,111,False,False,False,False
GbAibfz6ZfoC-dM5E6J6q8FYimzkr7uDdVbpde05PlltNWA,pls dont bother,125,I,74,71,False,False,False,False
cmJ_Zs70FPIY-H4HLv5zD8_uzPvd8bfCzs7-pe-v5545LrDM,toomuchtohandle,1,I,31,16,False,False,True,False
JXip6C4KCi6gpxyCNe0fn5DjZjt61iRKWM9JcYE44szPb6qITzoOTNeH0A,AE Nayr,259,I,196,195,True,False,False,False
EdxssIcho4al9M_fR7Oa-OLrR7iyYoraBE1WF5IPFqCRxWo,PavØ,74,I,94,72,False,False,False,False
gcQvbE5F_neyoszgr-2w8e2uEQJjR3hS1y2dkVlK_coowAlb6KB0hIq4IA,Mygue,63,I,27,19,False,False,True,False
Od4xSYbXfGCgAJeyETAIQ6BgNgrHbCNA98H1M5eur4bkVhAU4Th2PkhA6g,laazaga,285,I,111,99,False,False,False,False
4HDRv3DNrbEW2G6VuCLYKx-aXOEB1Bps7kUDyMRvT6VkmRCc,Ryüh,1,I,48,44,False,False,False,True
gswOFfpjC_MuPouQPYBwYvCcriDfoSmzOQvYAZTOQsKxM_4,xGioox,22,I,177,180,False,False,False,False
XC5S_AA_akwVYla69DxPK955WQFQSZojsDpq4EGgX9WVj3I,FastLegged,532,I,120,96,False,False,True,True
OZ2Idbk4cGww_wh-ALbOKFjn-wdBoMHFoY_tMIF1vDYA3Ajxr8OF9A327A,Kled Laden,1,I,31,8,False,False,True,True
8RSKN9RsNqKE8Ykeb4vEwXaNeQ_2-bnThCVAGZaNuHGTDtY,Ziiitage,19,I,116,120,False,False,False,False
sliGZSGjDAnk8vsN-csKjGtxIJe15vniHWOdZ15kEKSUu20eQL8gRKJEKA,Dr ButcherAxe,21,I,314,305,False,False,True,False
StEhXPhg6nBR4_m84BKwuKeix5IBuKRWwRkaP3AF3mYyInb48rpMQGWElA,X7X7X7X7X7X77,226,I,158,136,False,False,False,False
St6DHKOykOx4tbZTMrPd0uBnEcCnvPPNt3pHWuLpEC-H3noX-AWE-dQ9PA,DMG Baki,288,I,112,96,True,False,False,False
6K4W_9IgjM20Es1I1wxO8jDos0uWWQlo63RRhCHGibTD29AV,Akan1,94,I,280,281,False,False,True,True
fogd3utG4i1GOt0ihMiWTX28Smv4BMTAyOME_GtzJmhFDBEWE0pWX3fyhg,BrzuchBoliOdLigi,258,I,69,28,False,False,False,False
GhcfC8CMIG3eE_TdrpQmmTFhbCFg82gDL1_jxS4K9ERVz8c,First Jon,21,I,70,71,False,False,False,False
Mah99bSrPdwn0e2kD4VFZLggQ-cL6nhm5IYfueE-Dv-Os7pPXhoZha1bGA,stafe good kid,46,I,55,50,False,False,False,False
fgMvHr2a-g7lWCqDJsoIwMvyf-smGoW4jsEcfRVvalTU_58,EWS Stixxl,29,I,60,58,False,False,False,False
1PdlXGtn5qlS4OemRfr3A-_l5iDAsCvuAWa4GXCYZP0F-zrU,NonimoEUW,148,I,331,339,True,False,False,False
515vzvSp0dr-c3EZ0Wfe1cowwBdDwoZt3p7yZQqNxl00nhlJ,Mora0025,87,I,61,52,False,False,True,False
Qf7_0n6OoDxj5VOrGeeNBMlAou7wV_Elu2IXJOzcesdbRPST,Let Frozen Cook,0,I,17,4,False,False,False,True
N8Nf2IejNOd_i59dkZEVaVUByVUUAVss7toehJpHenaEyjk,moi assad,0,I,55,40,False,False,False,False
PNEuokkvg9AF7dYzcBaUCWxus1Y5UINgf_uNY5lrE4kRgdb4,Deux Mauvais,1,I,73,54,False,False,True,True
0KwzmIng-zmWB81NIV7VH9jbXFwgvvPv-3AD7uetEh8OKsgu,Tatsumi,1,I,135,137,False,False,True,True
aMpb7DLM9d2egi1I2U0ffrh8Vxnqx2QsHiEtgBIb0ZXBAZw,FUEL RAT,138,I,170,160,False,False,False,False
siym1VcCa2tsB_pl3n8GyA3u-1cXdr67DWuXORPj4BOfUwk,Ballisto,545,I,84,55,False,False,False,False
klUplgzk6EEL3jFya2QMlmaYR4d0SqqTrFS4gVIu3bYIfcusgsFPgaLnMA,Ať se houpá,133,I,80,73,False,False,False,False
nFfJuJus3FDAO2Ux2G7C6oCrxmsSlM_OgE-W6u_0pim47K0t,Plasma is back,1,I,18,8,False,False,True,True
_MISvqIJWf5EjVCj9ODfm3g9uakumG0mv3YcuXznPvqAncI,Classico Pipouzo,107,I,164,171,True,False,False,False
17vekCU_e5rlgFW5rbDSs-r_DKq2Iqvjpq5JPtBl3Qb3np4,2 girls 1 kebab,435,I,343,317,True,False,False,False
ozPYtoSTiDMhYP9sxIvIFAedV5Z625sRLuahOH0te6Va-vZtFBkDKsJn-A,Chick111,279,I,156,142,False,False,False,True
EF67paWtz1nktP8AsVLuGR4wdynOIN93MfikNQgONBaJNS0,420 Katarina,278,I,230,218,True,False,False,True
_0Jeb9QgKDj5JZXnAHnqe_LrR8XrZjeMZmNxJrk3mbXGU0crk6ZKrzmw9w,tamsininnit,42,I,45,18,False,False,True,False
OkT-0GuMrpoDVt-IH0l0pF7r8Hv-YJ7M9pw4jwcalq14a8Mb,GandalfLeJaun,253,I,97,80,True,False,False,False
p_LY_vxmHKBZeEPSsIeqO4zesPn27-Ir_UUhzVsCWGfmFoDRZpecGJ2KFw,S4T4N0W1CH,529,I,88,59,True,False,False,True
wIWgtaaku69-zndmt0cpKunQhzDpgOajMHQRdxXMxrxnMtJfcHHogb31ug,Yeng Xiao,58,I,59,51,False,False,False,False
kOBaDrzfLBQ-5Se6tt2zCtQ1BlemEt8OR3pz2jrvn0bdQV4,abysrising,183,I,204,195,True,False,False,False
TSUJ-Fs9felDhE_gwC1jvhDHyzQ1SRcJe5oEIgOCq4X7_wA,TwTv TrollHanks,30,I,82,84,False,False,True,False
f6_MBxPADX1r18xciwYzHy_98DtM1gVkRkZDYDz5nRX-Cunv,LaSabanasDeSanty,90,I,97,71,False,False,False,False
zq2EMxMKLPxc7GmxUk5l8WK8n_HLI4WgR4x1DC1a3T2zPdjP,AHAHAHHA NERD,154,I,152,146,True,False,False,False
VwZpq-2iWDsI40baxGX7LqwBPaIW_J3B3X9uIUlyg5bgOPM,sparapaw,203,I,120,115,True,False,False,False
NZ-b_IKfbm9Sozn8ywGTdGqa-33kaPR0DyY8t3Qb2pi2Mjc,BC Duffasse,41,I,59,44,False,False,False,False
x7xYlbRNX-UJhntmjJH-seSKpl3_XEtn4oTfwCujQqmaC1E,I Hixus I,177,I,100,81,False,False,False,True
LWDq5jSUEClV3BzEdcrWnXCl3_k4BFa1_YDHbtwJXG1jvyE,Paxii,110,I,68,59,False,False,False,False
g2ZjHu-5rBldOo9MXCA4UWZubqyhix2FcOvS_U-aTt_5DKno,J3kko1,408,I,143,112,True,False,False,False
fD2OevDnXmyTNGS3MdAKUv5_Wx9GKH1V4gn-_WtSmXlhw01ZIwLadrXQBA,LastWaltz12,0,I,27,14,False,False,False,False
hWFF2a3FxEshYEQCzGy6jzF-q6xx1AJo-3n7ye4P9G9KoMg,Tee12,0,I,81,79,False,False,False,False
ta8UkAgjc0qHZQeWt6S9-NnofBaXC8JkinoFqEgfPBgcEj7FJSPdY-F3mw,TapinGGHardstuck,219,I,52,39,False,False,False,False
nxGmmnnfTy4NJBYuatTlCGfQXXREQATc1hgIeo3UhmoHgJbOdxx_fBSvjA,twtv yisustfu,19,I,53,46,False,False,False,False
PAatmHWFgPIkmhEw9ewnIXn7NolXl-zvx_hJ0x8TcmuyzgLE,chill vibe,85,I,162,150,False,False,False,False
O2juZXXkI3DOD_qL9SsNWx6JN7Kiq4Q56uew8o3of6rWM3SkzbctsjcybA,Vantjeve,53,I,45,31,False,False,True,False
CkW6wU8gnvqnkHZf3CD3JCC_52Mf5kEfofp00tXWvo7LpuQg,Janqes,173,I,129,123,False,False,False,False
OKu25nD5REOtp9ljsqH43FfCuIg4dk5Rg48Ep37UvhSrits,holdark,312,I,108,86,False,False,False,False
7LdNsigzd5xnnSolHCTOZFhELmyrqAmGB_2ufVToIgZQpPg,dimi2,51,I,55,48,False,False,False,False
5ttwg0L4IgznyxHgyx50vbG5Ja0hZ42mJHPq4uQxxmG8KGG5oIvUa7vo9w,we are cooking,21,I,136,112,True,False,False,False
KcRT48i4HLsU0ujusoM5MOEv8FcWVMs1IDt6qXLbzBFOB2PVRefqizkbTQ,1713219,0,I,221,238,True,False,False,False
z7_Ir-xdpvQxBPz1CN1w9VMP0oB9XYLd4xuLpNsXdepzDlCymTbWm1mVOg,,5,I,129,109,False,False,False,False
BxJL92oSMS8K-rtZY6TxfHhTAgn1f0uEM689PjspsTTRlJk,Ðyslexic Ivern,140,I,194,192,True,False,False,False
CUSvEQTLT2S041IJX6WsEYtEZhzdOSm9_ee0i2Jqn-x69m8,Ayoub93III,42,I,56,56,False,False,True,True
vxb_lR7NrZgOfxywxa_fNzRjjMaU2MwbQRcrq8K7ikeyZnc6DPzIY-Y_IA,WartOOOO,615,I,112,77,False,False,True,True
H5qzEAikeFjxF61DQrEaV9-nmzokjYTbJeUMb5XUKbD4jMxy,I WlLL NOT YIELD,52,I,52,44,False,False,False,False
g6jpnXICeUpBlOY5zWiw_kLI9vK4GVjy8zKv0cGYXzDwc64,D4NN1 0C34N,50,I,82,73,False,False,False,False
tIeUbrrA4aWluXVG0I1ywKMVM0sfkfQYtqc_a9zGT13xxic,Walder Hvid,185,I,50,36,False,False,False,False
XbdAhIxrjm9nCGpaYdLAMMQUQhf_XxJnE3YV7tqyCCUvFUBi,Jeyrus,253,I,93,65,False,False,False,True
l-GKOXADmoJcPMOsCyB9AopzyXs5c9cxbfD9rzKT2ydiJvsw,Janna Master,21,I,133,112,False,False,True,True
DRsVr5Pnw0kIUP2jN53q70cfk65SfhZru82EB-MOOgRGRZPWM0gsjrGK5g,RIC NA PROZIS,185,I,31,15,False,False,True,False
_nwy1SWGp8CRw-3VlSBga-qRdZRNCPKEzkdFTzagZMbBReA,NudgeSama,125,I,152,136,True,False,False,False
K9WIrSF1zAbpVKeCLOU6EPpWD_Fat-p6OjHVbZBQAP8Ihf0,ΕLO TΕRR0RΙST,130,I,96,76,False,False,False,False
Ux62E_mpQ6TzJ__Zq1JpXRqvrEg1ZgWdARCf69sM24uc9mXO,211521152115,264,I,127,106,True,False,False,False
qv6zEICTn53cvTUg97Ue7-d_eK_cxjgVhNxAIajF1BT3LZGPwwFD1FA9wA,GG Inferno GG,254,I,45,22,False,False,False,True
nyJarVDDsbyzd0vhm49GfTUXLE38Uu4uqjWGmv47UjD9z2o,Angioletto,237,I,291,304,True,False,False,False
ECtYM5mkh-nPPiQhs8rPfPkTXpqFi7s3gPEHT5aibX0-qI4,Derravia,197,I,94,75,True,False,False,False
mD_WyC3anILWuwOPq_kU6azpvWTeEowLgkUtm1yxDAtUdrc,Kadeshiii,170,I,175,158,True,False,False,False
hO9fTgGT4UC-5gJFfbpQtnmScZXKDho0AErcTV4YyGOr_3W9,IP Wave,122,I,99,88,False,False,False,False
Y3vHtZ4gzE7CfMfJG7LNgwdFVTHwIB28EiRMdaikW3Ep9tnsbHHKqmKmgw,161003,573,I,120,90,False,False,False,False
TCw7J9FyJmuZThsnjjHMgKb9CMlMrTbHIyoJlik3BzM1qE4,WL Prin12,41,I,103,115,False,False,False,False
